cd_cliente,nome_cliente,aquisição_cliente
9294,Antônia,Google Ads - Search
9295,Francisca,Google Ads - Search
9296,Mário,Criteo Remarketing
9297,Rafael,Facebook Ads - Instagram
9298,Francisco,Google Ads - Search
9299,Paul,Organic
9300,Luiz,Organic
9301,Antônio,Direct
9302,Vera,Direct
9303,Sérgio,Organic
9304,Marcos,Google Ads - Display
9305,Manoel,Organic
9306,Luciana,Criteo Remarketing
9307,Jorge,Social Media
9308,Cláudio,Google Ads - Search
9309,Fabio,Direct
9310,Geraldo,Google Ads - Search
9311,Francisco,Google Ads - Youtube
9312,Rafael,Google Ads - Search
9313,Daniel,Organic
9314,Mário,Direct
9315,Alexandre,Facebook Ads - Instagram
9316,Sônia,Facebook Ads - Instagram
9317,Leandro,Criteo Remarketing
9318,Rita,Direct
9319,Leandro,Google Ads - Search
9320,José,Google Ads - Search
9321,João,Organic
9322,Sebastiã,Facebook Ads - Facebook
9323,Francisca,Google Ads - Search
9324,José,Direct
9325,Joaquim,Facebook Ads - Instagram
9326,Luiz,Organic
9327,Rita,Direct
9328,Sérgio,Direct
9329,Leandro,Direct
9330,Antônio,Organic
9331,Alexandre,Google Ads - Search
9332,Daniel,Direct
9333,Francisca,Organic
9334,Eduardo,Organic
9335,Terezinha,Facebook Ads - Instagram
9336,Paul,Referral
9337,Luiz,Facebook Ads - Instagram
9338,Antônio,Organic
9339,Marcos,Facebook Ads - Instagram
9340,Geraldo,Referral
9341,Jorge,Criteo Remarketing
9342,Edson,Facebook Ads - Facebook
9343,Leandro,Organic
9344,Maria,Facebook Ads - Facebook
9345,Sandra,Facebook Ads - Instagram
9346,Robert,Google Ads - Search
9347,André,Google Ads - Search
9348,Luciana,Google Ads - Search
9349,Rodrigo,Google Ads - Search
9350,Fabio,Direct
9351,Ricardo,Facebook Ads - Facebook
9352,Fernando,Organic
9353,Sandra,Social Media
9354,Patrícia,Facebook Ads - Facebook
9355,José,Google Ads - Search
9356,Mário,Facebook Ads - Facebook
9357,Rita,Facebook Ads - Facebook
9358,Sônia,Social Media
9359,Patrícia,Facebook Ads - Facebook
9360,Paul,Google Ads - Display
9361,Francisca,Google Ads - Search
9362,Antônia,Organic
9363,Jorge,Direct
9364,Fernando,Facebook Ads - Instagram
9365,Manoel,Direct
9366,Josefa,Social Media
9367,André,Direct
9368,Rafael,Organic
9369,Rosa,Google Ads - Search
9370,Fabio,Organic
9371,Fernando,Facebook Ads - Instagram
9372,Paul,Google Ads - Youtube
9373,Francisca,Google Ads - Search
9374,Terezinha,Social Media
9375,Rita,Social Media
9376,Ana,Direct
9377,Daniel,Google Ads - Display
9378,Geraldo,Criteo Remarketing
9379,Rita,Organic
9380,Adriana,Direct
9381,Edson,Google Ads - Display
9382,Leandro,Organic
9383,Daniel,Organic
9384,Benedito,Facebook Ads - Instagram
9385,André,Google Ads - Search
9386,Edson,Organic
9387,Marcos,Referral
9388,Rodrigo,Direct
9389,Maria,Referral
9390,Fernando,Organic
9391,Luiz,Social Media
9392,Maria,Direct
9393,Mário,Direct
9394,Joaquim,Organic
9395,Márci,Organic
9396,José,Direct
9397,Fabio,Google Ads - Youtube
9398,Sandra,Facebook Ads - Instagram
9399,Manoel,Google Ads - Search
9400,Francisco,Organic
9401,Rita,Referral
9402,Francisca,Google Ads - Search
9403,Eduardo,Google Ads - Youtube
9404,Antônio,Google Ads - Search
9405,Edson,Direct
9406,Carlos,Google Ads - Search
9407,Cláudio,Google Ads - Search
9408,Marcos,Criteo Remarketing
9409,Marcos,Organic
9410,Carlos,Direct
9411,Luis,Google Ads - Display
9412,Antônia,Organic
9413,Sérgio,Criteo Remarketing
9414,Ana,Direct
9415,Marcelo,Referral
9416,João,Direct
9417,Ricardo,Direct
9418,Rosa,Direct
9419,Rodrigo,Facebook Ads - Instagram
9420,Ricardo,Direct
9421,Luiz,Organic
9422,Benedito,Organic
9423,Márci,Google Ads - Search
9424,Patrícia,Google Ads - Youtube
9425,Maria,Google Ads - Display
9426,Antônia,Organic
9427,Adriana,Google Ads - Display
9428,Marcelo,Direct
9429,Rodrigo,Facebook Ads - Instagram
9430,Eduardo,Google Ads - Search
9431,João,Criteo Remarketing
9432,Paul,Direct
9433,José,Organic
9434,Luis,Google Ads - Search
9435,Sandra,Facebook Ads - Instagram
9436,Rafael,Direct
9437,José,Facebook Ads - Facebook
9438,Fernando,Referral
9439,Manoel,Google Ads - Search
9440,Marcos,Google Ads - Display
9441,Rodrigo,Google Ads - Search
9442,Cláudio,Facebook Ads - Instagram
9443,Patrícia,Direct
9444,Antônio,Google Ads - Search
9445,Rita,Direct
9446,João,Google Ads - Display
9447,Paul,Organic
9448,Raimunda,Organic
9449,Marcelo,Referral
9450,Robert,Organic
9451,Geraldo,Direct
9452,Geraldo,Direct
9453,Francisca,Facebook Ads - Instagram
9454,Rosa,Social Media
9455,Ana,Organic
9456,Patrícia,Direct
9457,Ana,Direct
9458,Ana,Organic
9459,Márci,Direct
9460,Paul,Google Ads - Youtube
9461,Paul,Google Ads - Search
9462,Alexandre,Direct
9463,Sebastiã,Referral
9464,Carlos,Google Ads - Youtube
9465,Cláudio,Criteo Remarketing
9466,Carlos,Organic
9467,Sérgio,Direct
9468,Manoel,Direct
9469,Benedito,Direct
9470,Sandra,Criteo Remarketing
9471,João,Direct
9472,Sandra,Facebook Ads - Instagram
9473,Sandra,Organic
9474,Raimunda,Google Ads - Search
9475,Joaquim,Google Ads - Search
9476,Maria,Criteo Remarketing
9477,Francisco,Google Ads - Search
9478,Eduardo,Google Ads - Youtube
9479,André,Organic
9480,João,Criteo Remarketing
9481,Jorge,Organic
9482,João,Google Ads - Search
9483,Raimunda,Google Ads - Search
9484,André,Direct
9485,Joaquim,Organic
9486,Adriana,Organic
9487,Ricardo,Direct
9488,José,Google Ads - Display
9489,Josefa,Facebook Ads - Instagram
9490,Raimundo,Google Ads - Display
9491,Robert,Google Ads - Display
9492,Patrícia,Social Media
9493,Márci,Facebook Ads - Instagram
9494,Rosa,Criteo Remarketing
9495,Márci,Social Media
9496,Márci,Google Ads - Search
9497,João,Facebook Ads - Instagram
9498,Paul,Direct
9499,Manoel,Direct
9500,Patrícia,Organic
9501,Daniel,Organic
9502,Joaquim,Direct
9503,Sônia,Facebook Ads - Facebook
9504,Manoel,Facebook Ads - Instagram
9505,Vera,Organic
9506,Rafael,Organic
9507,Márci,Facebook Ads - Facebook
9508,Benedito,Referral
9509,Luciana,Referral
9510,Terezinha,Referral
9511,Sérgio,Google Ads - Display
9512,Leandro,Google Ads - Search
9513,Paul,Google Ads - Search
9514,Robert,Direct
9515,Raimunda,Direct
9516,Sônia,Direct
9517,Manoel,Social Media
9518,Raimundo,Social Media
9519,Terezinha,Direct
9520,Paul,Facebook Ads - Facebook
9521,Ricardo,Google Ads - Search
9522,Patrícia,Direct
9523,Manoel,Google Ads - Display
9524,Eduardo,Organic
9525,Sérgio,Google Ads - Search
9526,Daniel,Organic
9527,Fernando,Direct
9528,Sérgio,Organic
9529,Sebastiã,Facebook Ads - Facebook
9530,Maria,Organic
9531,Rafael,Organic
9532,João,Organic
9533,Patrícia,Organic
9534,Márci,Facebook Ads - Facebook
9535,Francisco,Organic
9536,Adriana,Organic
9537,Rosa,Organic
9538,Luis,Google Ads - Search
9539,Robert,Criteo Remarketing
9540,Robert,Direct
9541,Edson,Facebook Ads - Instagram
9542,Sônia,Google Ads - Display
9543,José,Direct
9544,Sebastiã,Google Ads - Search
9545,Paul,Social Media
9546,Marcos,Google Ads - Youtube
9547,Ana,Direct
9548,Antônio,Direct
9549,Alexandre,Google Ads - Search
9550,Joaquim,Google Ads - Search
9551,Paul,Direct
9552,Manoel,Social Media
9553,Pedro,Referral
9554,Paul,Direct
9555,Ricardo,Social Media
9556,Luiz,Organic
9557,André,Direct
9558,Maria,Facebook Ads - Instagram
9559,Antônio,Referral
9560,João,Social Media
9561,Marcos,Direct
9562,Carlos,Organic
9563,Fernando,Google Ads - Display
9564,Pedro,Direct
9565,Luiz,Google Ads - Search
9566,Raimundo,Direct
9567,Márci,Organic
9568,Adriana,Direct
9569,Rafael,Organic
9570,Sônia,Organic
9571,Mário,Organic
9572,Sandra,Organic
9573,Rosa,Direct
9574,Josefa,Direct
9575,Cláudio,Direct
9576,Eduardo,Direct
9577,Rita,Criteo Remarketing
9578,Paul,Google Ads - Youtube
9579,Fernando,Google Ads - Search
9580,Antônia,Facebook Ads - Instagram
9581,Vera,Organic
9582,Geraldo,Referral
9583,Josefa,Organic
9584,Márci,Direct
9585,Edson,Google Ads - Search
9586,Sebastiã,Google Ads - Display
9587,Sônia,Google Ads - Display
9588,Rosa,Direct
9589,Antônia,Criteo Remarketing
9590,Sônia,Direct
9591,Luciana,Facebook Ads - Instagram
9592,Manoel,Google Ads - Youtube
9593,Ricardo,Direct
9594,Raimunda,Google Ads - Search
9595,Jorge,Google Ads - Search
9596,Luciana,Organic
9597,Maria,Google Ads - Search
9598,Robert,Google Ads - Search
9599,Cláudio,Facebook Ads - Instagram
9600,Mário,Organic
9601,Marcelo,Referral
9602,Ana,Organic
9603,Leandro,Google Ads - Search
9604,Pedro,Google Ads - Search
9605,Eduardo,Organic
9606,José,Direct
9607,Pedro,Google Ads - Display
9608,Cláudio,Social Media
9609,Marcelo,Google Ads - Youtube
9610,Francisca,Direct
9611,Robert,Direct
9612,Benedito,Direct
9613,Paul,Organic
9614,Terezinha,Social Media
9615,Benedito,Google Ads - Youtube
9616,Sérgio,Referral
9617,Daniel,Direct
9618,Antônio,Organic
9619,Manoel,Organic
9620,Daniel,Facebook Ads - Instagram
9621,Robert,Google Ads - Search
9622,André,Google Ads - Search
9623,Eduardo,Criteo Remarketing
9624,Cláudio,Google Ads - Display
9625,Antônia,Google Ads - Search
9626,Adriana,Google Ads - Display
9627,Jorge,Organic
9628,Luciana,Organic
9629,Fabio,Direct
9630,Rafael,Google Ads - Display
9631,Marcelo,Facebook Ads - Instagram
9632,José,Organic
9633,Cláudio,Facebook Ads - Facebook
9634,Rafael,Organic
9635,Paul,Direct
9636,José,Referral
9637,Adriana,Criteo Remarketing
9638,Manoel,Direct
9639,Sandra,Google Ads - Search
9640,Benedito,Google Ads - Search
9641,Jorge,Direct
9642,André,Google Ads - Search
9643,José,Facebook Ads - Facebook
9644,Pedro,Criteo Remarketing
9645,Fernando,Google Ads - Display
9646,Ricardo,Direct
9647,Fabio,Direct
9648,Robert,Direct
9649,Terezinha,Direct
9650,Antônia,Organic
9651,Luiz,Google Ads - Youtube
9652,Francisco,Direct
9653,Daniel,Criteo Remarketing
9654,Maria,Google Ads - Search
9655,Adriana,Referral
9656,Márci,Google Ads - Search
9657,Fabio,Referral
9658,Robert,Direct
9659,João,Organic
9660,Marcos,Criteo Remarketing
9661,Marcos,Referral
9662,Terezinha,Direct
9663,Adriana,Social Media
9664,Daniel,Direct
9665,Francisco,Organic
9666,Francisco,Google Ads - Youtube
9667,Manoel,Organic
9668,Manoel,Facebook Ads - Facebook
9669,Rita,Google Ads - Search
9670,Mário,Google Ads - Youtube
9671,Márci,Direct
9672,Luiz,Google Ads - Youtube
9673,Joaquim,Facebook Ads - Facebook
9674,Antônio,Organic
9675,Rosa,Facebook Ads - Facebook
9676,Patrícia,Google Ads - Search
9677,Manoel,Google Ads - Search
9678,Luiz,Organic
9679,Josefa,Direct
9680,Luciana,Criteo Remarketing
9681,Luiz,Facebook Ads - Facebook
9682,Benedito,Google Ads - Search
9683,Márci,Social Media
9684,Vera,Organic
9685,Raimundo,Organic
9686,Terezinha,Organic
9687,Sandra,Organic
9688,Benedito,Direct
9689,Terezinha,Organic
9690,Márci,Direct
9691,Leandro,Direct
9692,Adriana,Direct
9693,Mário,Direct
9694,Patrícia,Facebook Ads - Instagram
9695,Fabio,Google Ads - Display
9696,Alexandre,Google Ads - Search
9697,Fabio,Organic
9698,Márci,Organic
9699,Rita,Google Ads - Youtube
9700,Mário,Organic
9701,Edson,Google Ads - Display
9702,Fabio,Direct
9703,Mário,Google Ads - Search
9704,Marcelo,Organic
9705,Rosa,Facebook Ads - Facebook
9706,Ana,Organic
9707,Rafael,Social Media
9708,Raimundo,Google Ads - Search
9709,Sérgio,Google Ads - Search
9710,Geraldo,Organic
9711,Maria,Referral
9712,Pedro,Direct
9713,Marcelo,Organic
9714,Marcelo,Organic
9715,Adriana,Referral
9716,João,Direct
9717,Mário,Criteo Remarketing
9718,Fabio,Referral
9719,Marcelo,Organic
9720,Paul,Google Ads - Search
9721,Pedro,Direct
9722,Alexandre,Direct
9723,João,Social Media
9724,Luciana,Google Ads - Search
9725,Carlos,Facebook Ads - Instagram
9726,Sandra,Direct
9727,Alexandre,Google Ads - Youtube
9728,Paul,Referral
9729,André,Facebook Ads - Facebook
9730,Luciana,Organic
9731,Pedro,Direct
9732,Manoel,Organic
9733,Rafael,Google Ads - Search
9734,Francisca,Direct
9735,Leandro,Google Ads - Search
9736,Carlos,Organic
9737,Daniel,Organic
9738,Carlos,Organic
9739,Sônia,Social Media
9740,Marcelo,Google Ads - Search
9741,Antônio,Facebook Ads - Facebook
9742,Carlos,Criteo Remarketing
9743,Eduardo,Google Ads - Youtube
9744,Ana,Google Ads - Search
9745,Manoel,Direct
9746,Raimundo,Organic
9747,José,Facebook Ads - Instagram
9748,Benedito,Direct
9749,Luciana,Criteo Remarketing
9750,João,Referral
9751,Cláudio,Organic
9752,Sérgio,Referral
9753,Francisco,Google Ads - Search
9754,Raimunda,Google Ads - Display
9755,Rodrigo,Google Ads - Search
9756,Antônia,Facebook Ads - Facebook
9757,Pedro,Google Ads - Search
9758,Antônio,Google Ads - Display
9759,Luiz,Organic
9760,Eduardo,Google Ads - Search
9761,Luiz,Organic
9762,Sandra,Organic
9763,José,Google Ads - Search
9764,Antônio,Organic
9765,Terezinha,Social Media
9766,Maria,Referral
9767,Marcos,Organic
9768,Eduardo,Google Ads - Display
9769,Francisca,Facebook Ads - Instagram
9770,Fabio,Organic
9771,Paul,Direct
9772,Antônio,Google Ads - Search
9773,Daniel,Google Ads - Search
9774,Jorge,Organic
9775,João,Google Ads - Youtube
9776,Luciana,Facebook Ads - Facebook
9777,Sandra,Direct
9778,Geraldo,Facebook Ads - Facebook
9779,Sebastiã,Organic
9780,Carlos,Direct
9781,Mário,Direct
9782,Paul,Social Media
9783,Cláudio,Google Ads - Search
9784,Rafael,Google Ads - Search
9785,Maria,Organic
9786,Mário,Direct
9787,Antônio,Social Media
9788,Paul,Google Ads - Search
9789,Joaquim,Google Ads - Search
9790,Paul,Google Ads - Display
9791,Daniel,Social Media
9792,Robert,Direct
9793,Adriana,Direct
9794,Sandra,Organic
9795,Cláudio,Direct
9796,Sérgio,Facebook Ads - Instagram
9797,Patrícia,Facebook Ads - Facebook
9798,Vera,Organic
9799,Joaquim,Direct
9800,Antônio,Direct
9801,Maria,Organic
9802,Raimundo,Direct
9803,Luiz,Facebook Ads - Facebook
9804,Rodrigo,Direct
9805,Sônia,Social Media
9806,Fernando,Facebook Ads - Instagram
9807,Edson,Direct
9808,Robert,Facebook Ads - Facebook
9809,Francisco,Facebook Ads - Instagram
9810,Josefa,Organic
9811,Sandra,Criteo Remarketing
9812,Antônia,Direct
9813,Luis,Facebook Ads - Instagram
9814,Márci,Facebook Ads - Instagram
9815,Geraldo,Direct
9816,Joaquim,Referral
9817,Joaquim,Direct
9818,Vera,Organic
9819,Fernando,Organic
9820,Mário,Organic
9821,Raimunda,Google Ads - Youtube
9822,Ana,Facebook Ads - Facebook
9823,Adriana,Criteo Remarketing
9824,Paul,Social Media
9825,Luciana,Organic
9826,Carlos,Google Ads - Search
9827,Marcos,Google Ads - Search
9828,Adriana,Criteo Remarketing
9829,Luis,Criteo Remarketing
9830,Rodrigo,Direct
9831,Francisca,Direct
9832,Fabio,Organic
9833,Luiz,Direct
9834,Manoel,Organic
9835,Luciana,Google Ads - Display
9836,Sandra,Organic
9837,Rosa,Social Media
9838,Fabio,Direct
9839,Márci,Direct
9840,Benedito,Organic
9841,Rita,Social Media
9842,Alexandre,Facebook Ads - Facebook
9843,Fernando,Direct
9844,Mário,Direct
9845,Rita,Organic
9846,Carlos,Direct
9847,Pedro,Google Ads - Search
9848,Marcelo,Facebook Ads - Instagram
9849,Cláudio,Direct
9850,Geraldo,Google Ads - Display
9851,Luis,Facebook Ads - Instagram
9852,Paul,Direct
9853,Benedito,Organic
9854,Maria,Direct
9855,Carlos,Direct
9856,Raimunda,Organic
9857,Márci,Facebook Ads - Facebook
9858,Patrícia,Organic
9859,Rita,Google Ads - Search
9860,Fabio,Google Ads - Search
9861,Francisca,Google Ads - Search
9862,André,Criteo Remarketing
9863,Raimunda,Google Ads - Search
9864,Sônia,Organic
9865,Antônio,Referral
9866,Daniel,Direct
9867,Rosa,Referral
9868,Carlos,Google Ads - Search
9869,Daniel,Organic
9870,Paul,Direct
9871,Francisco,Direct
9872,Rita,Social Media
9873,Paul,Direct
9874,Sandra,Google Ads - Search
9875,Cláudio,Google Ads - Display
9876,Antônia,Google Ads - Search
9877,Paul,Direct
9878,Rafael,Google Ads - Search
9879,Raimunda,Organic
9880,Adriana,Social Media
9881,Márci,Organic
9882,Manoel,Social Media
9883,Márci,Referral
9884,Raimunda,Google Ads - Display
9885,Josefa,Social Media
9886,Patrícia,Direct
9887,Sebastiã,Google Ads - Search
9888,Francisco,Google Ads - Search
9889,Ricardo,Facebook Ads - Instagram
9890,Francisco,Google Ads - Display
9891,Jorge,Facebook Ads - Instagram
9892,Eduardo,Criteo Remarketing
9893,Sebastiã,Criteo Remarketing
9894,Vera,Direct
9895,Marcelo,Direct
9896,Manoel,Direct
9897,Raimunda,Facebook Ads - Facebook
9898,Ana,Social Media
9899,Carlos,Direct
9900,Terezinha,Organic
9901,Eduardo,Organic
9902,Carlos,Social Media
9903,Benedito,Direct
9904,Daniel,Organic
9905,Marcelo,Organic
9906,Daniel,Direct
9907,Márci,Facebook Ads - Instagram
9908,Robert,Organic
9909,Adriana,Direct
9910,Fernando,Google Ads - Display
9911,Antônia,Google Ads - Search
9912,Rita,Organic
9913,Rosa,Direct
9914,Daniel,Google Ads - Search
9915,Carlos,Direct
9916,Cláudio,Direct
9917,Manoel,Criteo Remarketing
9918,Ricardo,Google Ads - Search
9919,Vera,Facebook Ads - Instagram
9920,Luis,Direct
9921,Márci,Google Ads - Youtube
9922,Paul,Direct
9923,Sebastiã,Google Ads - Search
9924,Márci,Facebook Ads - Facebook
9925,Alexandre,Social Media
9926,João,Google Ads - Youtube
9927,Fabio,Organic
9928,Geraldo,Organic
9929,Sandra,Direct
9930,Sebastiã,Organic
9931,Márci,Organic
9932,Sérgio,Facebook Ads - Facebook
9933,Joaquim,Google Ads - Search
9934,Luciana,Google Ads - Youtube
9935,Jorge,Organic
9936,José,Direct
9937,João,Direct
9938,Adriana,Direct
9939,Antônio,Organic
9940,Vera,Criteo Remarketing
9941,Rita,Organic
9942,Leandro,Google Ads - Search
9943,Márci,Referral
9944,Marcos,Facebook Ads - Facebook
9945,Luciana,Organic
9946,Vera,Organic
9947,Alexandre,Organic
9948,Mário,Organic
9949,Cláudio,Direct
9950,Ricardo,Organic
9951,Benedito,Criteo Remarketing
9952,Rafael,Direct
9953,Francisco,Direct
9954,Patrícia,Direct
9955,Alexandre,Google Ads - Search
9956,Josefa,Direct
9957,Luis,Organic
9958,Terezinha,Direct
9959,Luiz,Google Ads - Search
9960,Luciana,Google Ads - Search
9961,Eduardo,Organic
9962,Jorge,Organic
9963,Francisca,Google Ads - Display
9964,Antônio,Organic
9965,Marcos,Organic
9966,Ricardo,Google Ads - Search
9967,Marcos,Google Ads - Youtube
9968,João,Google Ads - Search
9969,Sandra,Organic
9970,Adriana,Direct
9971,Maria,Google Ads - Display
9972,Antônia,Direct
9973,Marcos,Facebook Ads - Instagram
9974,Robert,Google Ads - Search
9975,Pedro,Organic
9976,Patrícia,Referral
9977,Fabio,Direct
9978,Antônio,Google Ads - Display
9979,Cláudio,Google Ads - Search
9980,Joaquim,Referral
9981,Patrícia,Google Ads - Search
9982,Ana,Google Ads - Search
9983,Geraldo,Google Ads - Search
9984,Rodrigo,Google Ads - Search
9985,Luiz,Direct
9986,Cláudio,Criteo Remarketing
9987,Fernando,Direct
9988,Antônia,Direct
9989,Sérgio,Google Ads - Search
9990,Pedro,Google Ads - Display
9991,Raimundo,Social Media
9992,Rosa,Google Ads - Search
9993,Luis,Social Media
9994,Rosa,Google Ads - Search
9995,Sônia,Organic
9996,Marcelo,Criteo Remarketing
